# Delays, Delay errors, Counts
1.629095988854152566e+01,3.649669381153690124e-04,3.000000000000000000e+00
1.631175226155840363e+01,3.649998788147962910e-04,3.000000000000000000e+00
1.633254463457528161e+01,3.650328590126145642e-04,2.000000000000000000e+00
1.635333700759215958e+01,3.650658786981189076e-04,4.000000000000000000e+00
1.637412938060903755e+01,3.650989378605955064e-04,2.000000000000000000e+00
1.639492175362591553e+01,3.651320364893215469e-04,3.000000000000000000e+00
1.641571412664279350e+01,3.651651745735654876e-04,4.000000000000000000e+00
1.643650649965967148e+01,3.651983521025865711e-04,6.000000000000000000e+00
1.645729887267655300e+01,3.652315690656354210e-04,2.000000000000000000e+00
1.647809124569343098e+01,3.652648254519537158e-04,2.000000000000000000e+00
1.649888361871030895e+01,3.652981212507742980e-04,5.000000000000000000e+00
1.651967599172718693e+01,3.653314564513211737e-04,1.000000000000000000e+00
1.654046836474406490e+01,3.653648310428095130e-04,3.000000000000000000e+00
1.656126073776094287e+01,3.653982450144456495e-04,4.000000000000000000e+00
1.658205311077782085e+01,3.654316983554272433e-04,2.000000000000000000e+00
1.660284548379469882e+01,3.654651910549430640e-04,1.000000000000000000e+00
1.662363785681157680e+01,3.654987231021732076e-04,1.000000000000000000e+00
1.664443022982845832e+01,3.655322944862890422e-04,2.000000000000000000e+00
1.666522260284533630e+01,3.655659051964531541e-04,3.000000000000000000e+00
1.668601497586221427e+01,3.655995552218194015e-04,2.000000000000000000e+00
1.670680734887909225e+01,3.656332445515330233e-04,3.000000000000000000e+00
1.672759972189597022e+01,3.656669731747305306e-04,5.000000000000000000e+00
1.674839209491284819e+01,3.657007410805398692e-04,2.000000000000000000e+00
1.676918446792972617e+01,3.657345482580801489e-04,3.000000000000000000e+00
1.678997684094660414e+01,3.657683946964620765e-04,4.000000000000000000e+00
1.681076921396348212e+01,3.658022803847875773e-04,1.000000000000000000e+00
1.683156158698036009e+01,3.658362053121500652e-04,1.000000000000000000e+00
1.685235395999724162e+01,3.658701694676342805e-04,4.000000000000000000e+00
1.687314633301411959e+01,3.659041728403165613e-04,8.000000000000000000e+00
1.689393870603099757e+01,3.659382154192645175e-04,5.000000000000000000e+00
1.691473107904787554e+01,3.659722971935373565e-04,3.000000000000000000e+00
1.693552345206475351e+01,3.660064181521856664e-04,1.000000000000000000e+00
1.695631582508163149e+01,3.660405782842515786e-04,1.000000000000000000e+00
1.697710819809850946e+01,3.660747775787687674e-04,2.000000000000000000e+00
1.699790057111538744e+01,3.661090160247623421e-04,5.000000000000000000e+00
1.701869294413226541e+01,3.661432936112491180e-04,1.000000000000000000e+00
1.703948531714914694e+01,3.661776103272372908e-04,2.000000000000000000e+00
1.706027769016602491e+01,3.662119661617266536e-04,3.000000000000000000e+00
1.708107006318290289e+01,3.662463611037087598e-04,2.000000000000000000e+00
1.710186243619978086e+01,3.662807951421666514e-04,3.000000000000000000e+00
1.712265480921665883e+01,3.663152682660748599e-04,5.000000000000000000e+00
1.714344718223353681e+01,3.663497804643998392e-04,4.000000000000000000e+00
1.716423955525041478e+01,3.663843317260994238e-04,3.000000000000000000e+00
1.718503192826729276e+01,3.664189220401233168e-04,4.000000000000000000e+00
1.720582430128417073e+01,3.664535513954127644e-04,6.000000000000000000e+00
1.722661667430104870e+01,3.664882197809008813e-04,0.000000000000000000e+00
1.724740904731793023e+01,3.665229271855123257e-04,4.000000000000000000e+00
1.726820142033480820e+01,3.665576735981635153e-04,0.000000000000000000e+00
1.728899379335168618e+01,3.665924590077626827e-04,1.000000000000000000e+00
1.730978616636856415e+01,3.666272834032098201e-04,2.000000000000000000e+00
1.733057853938544213e+01,3.666621467733967342e-04,5.000000000000000000e+00
1.735137091240232010e+01,3.666970491072068291e-04,5.000000000000000000e+00
1.737216328541919808e+01,3.667319903935155399e-04,2.000000000000000000e+00
1.739295565843607605e+01,3.667669706211900077e-04,2.000000000000000000e+00
1.741374803145295402e+01,3.668019897790892963e-04,2.000000000000000000e+00
1.743454040446983555e+01,3.668370478560642836e-04,2.000000000000000000e+00
1.745533277748671352e+01,3.668721448409576619e-04,4.000000000000000000e+00
1.747612515050359150e+01,3.669072807226041004e-04,4.000000000000000000e+00
1.749691752352046947e+01,3.669424554898301910e-04,4.000000000000000000e+00
1.751770989653734745e+01,3.669776691314543399e-04,1.000000000000000000e+00
1.753850226955422542e+01,3.670129216362869842e-04,4.000000000000000000e+00
1.755929464257110340e+01,3.670482129931304299e-04,7.000000000000000000e+00
1.758008701558798137e+01,3.670835431907790679e-04,3.000000000000000000e+00
1.760087938860485934e+01,3.671189122180191578e-04,3.000000000000000000e+00
1.762167176162173732e+01,3.671543200636289903e-04,3.000000000000000000e+00
1.764246413463861884e+01,3.671897667163788871e-04,5.000000000000000000e+00
1.766325650765549682e+01,3.672252521650312554e-04,3.000000000000000000e+00
1.768404888067237479e+01,3.672607763983403708e-04,5.000000000000000000e+00
1.770484125368925277e+01,3.672963394050528111e-04,2.000000000000000000e+00
1.772563362670613074e+01,3.673319411739070766e-04,5.000000000000000000e+00
1.774642599972300872e+01,3.673675816936337532e-04,2.000000000000000000e+00
1.776721837273988669e+01,3.674032609529556204e-04,5.000000000000000000e+00
1.778801074575676466e+01,3.674389789405874888e-04,2.000000000000000000e+00
1.780880311877364264e+01,3.674747356452364171e-04,2.000000000000000000e+00
1.782959549179052416e+01,3.675105310556014949e-04,3.000000000000000000e+00
1.785038786480740214e+01,3.675463651603741140e-04,4.000000000000000000e+00
1.787118023782428011e+01,3.675822379482377518e-04,4.000000000000000000e+00
1.789197261084115809e+01,3.676181494078681333e-04,2.000000000000000000e+00
1.791276498385803606e+01,3.676540995279332317e-04,3.000000000000000000e+00
1.793355735687491403e+01,3.676900882970932137e-04,4.000000000000000000e+00
1.795434972989179201e+01,3.677261157040004401e-04,1.000000000000000000e+00
1.797514210290866998e+01,3.677621817372996819e-04,3.000000000000000000e+00
1.799593447592554796e+01,3.677982863856279041e-04,7.000000000000000000e+00
1.801672684894242593e+01,3.678344296376143195e-04,3.000000000000000000e+00
1.803751922195930746e+01,3.678706114818804974e-04,4.000000000000000000e+00
1.805831159497618543e+01,3.679068319070404177e-04,5.000000000000000000e+00
1.807910396799306341e+01,3.679430909017003082e-04,2.000000000000000000e+00
1.809989634100994138e+01,3.679793884544588071e-04,4.000000000000000000e+00
1.812068871402681935e+01,3.680157245539069093e-04,3.000000000000000000e+00
1.814148108704369733e+01,3.680520991886279117e-04,4.000000000000000000e+00
1.816227346006057530e+01,3.680885123471977385e-04,4.000000000000000000e+00
1.818306583307745328e+01,3.681249640181845080e-04,2.000000000000000000e+00
1.820385820609433125e+01,3.681614541901489113e-04,6.000000000000000000e+00
1.822465057911121278e+01,3.681979828516441047e-04,5.000000000000000000e+00
1.824544295212809075e+01,3.682345499912155463e-04,4.000000000000000000e+00
1.826623532514496873e+01,3.682711555974014302e-04,6.000000000000000000e+00
1.828702769816184670e+01,3.683077996587322527e-04,2.000000000000000000e+00
1.830782007117872467e+01,3.683444821637310834e-04,3.000000000000000000e+00
1.832861244419560265e+01,3.683812031009136190e-04,6.000000000000000000e+00
1.834940481721248062e+01,3.684179624587879671e-04,3.000000000000000000e+00
1.837019719022935860e+01,3.684547602258549169e-04,3.000000000000000000e+00
1.839098956324623657e+01,3.684915963906077222e-04,4.000000000000000000e+00
1.841178193626311455e+01,3.685284709415323186e-04,4.000000000000000000e+00
1.843257430927999607e+01,3.685653838671071607e-04,1.000000000000000000e+00
1.845336668229687405e+01,3.686023351558034931e-04,1.000000000000000000e+00
1.847415905531375202e+01,3.686393247960850794e-04,2.000000000000000000e+00
1.849495142833062999e+01,3.686763527764083648e-04,2.000000000000000000e+00
1.851574380134750797e+01,3.687134190852224221e-04,3.000000000000000000e+00
1.853653617436438594e+01,3.687505237109691683e-04,1.000000000000000000e+00
1.855732854738126392e+01,3.687876666420830392e-04,5.000000000000000000e+00
1.857812092039814189e+01,3.688248478669913150e-04,5.000000000000000000e+00
1.859891329341501987e+01,3.688620673741139036e-04,1.000000000000000000e+00
1.861970566643190139e+01,3.688993251518636650e-04,3.000000000000000000e+00
1.864049803944877937e+01,3.689366211886459788e-04,3.000000000000000000e+00
1.866129041246565734e+01,3.689739554728592311e-04,6.000000000000000000e+00
1.868208278548253531e+01,3.690113279928944356e-04,2.000000000000000000e+00
1.870287515849941329e+01,3.690487387371355044e-04,5.000000000000000000e+00
1.872366753151629126e+01,3.690861876939591397e-04,5.000000000000000000e+00
1.874445990453316924e+01,3.691236748517349965e-04,3.000000000000000000e+00
1.876525227755004721e+01,3.691612001988255195e-04,2.000000000000000000e+00
1.878604465056692518e+01,3.691987637235858897e-04,2.000000000000000000e+00
1.880683702358380316e+01,3.692363654143644572e-04,4.000000000000000000e+00
1.882762939660068469e+01,3.692740052595023083e-04,2.000000000000000000e+00
1.884842176961756266e+01,3.693116832473335360e-04,5.000000000000000000e+00
1.886921414263444063e+01,3.693493993661849692e-04,4.000000000000000000e+00
1.889000651565131861e+01,3.693871536043767147e-04,2.000000000000000000e+00
1.891079888866819658e+01,3.694249459502216694e-04,3.000000000000000000e+00
1.893159126168507456e+01,3.694627763920256287e-04,2.000000000000000000e+00
1.895238363470195253e+01,3.695006449180876116e-04,1.000000000000000000e+00
1.897317600771883050e+01,3.695385515166995359e-04,5.000000000000000000e+00
1.899396838073570848e+01,3.695764961761463258e-04,7.000000000000000000e+00
1.901476075375259001e+01,3.696144788847059671e-04,2.000000000000000000e+00
1.903555312676946798e+01,3.696524996306496148e-04,3.000000000000000000e+00
1.905634549978634595e+01,3.696905584022413768e-04,2.000000000000000000e+00
1.907713787280322393e+01,3.697286551877385303e-04,1.000000000000000000e+00
1.909793024582010190e+01,3.697667899753914679e-04,0.000000000000000000e+00
1.911872261883697988e+01,3.698049627534435893e-04,3.000000000000000000e+00
1.913951499185385785e+01,3.698431735101316803e-04,1.000000000000000000e+00
1.916030736487073582e+01,3.698814222336854252e-04,4.000000000000000000e+00
1.918109973788761380e+01,3.699197089123278949e-04,3.000000000000000000e+00
1.920189211090449533e+01,3.699580335342751670e-04,2.000000000000000000e+00
1.922268448392137330e+01,3.699963960877367054e-04,4.000000000000000000e+00
1.924347685693825127e+01,3.700347965609150354e-04,1.000000000000000000e+00
1.926426922995512925e+01,3.700732349420060682e-04,3.000000000000000000e+00
1.928506160297200722e+01,3.701117112191988309e-04,1.000000000000000000e+00
1.930585397598888520e+01,3.701502253806756822e-04,5.000000000000000000e+00
1.932664634900576317e+01,3.701887774146123133e-04,1.000000000000000000e+00
1.934743872202264114e+01,3.702273673091775849e-04,2.000000000000000000e+00
1.936823109503951912e+01,3.702659950525338524e-04,0.000000000000000000e+00
1.938902346805639709e+01,3.703046606328366406e-04,0.000000000000000000e+00
1.940981584107327862e+01,3.703433640382349152e-04,1.000000000000000000e+00
1.943060821409015659e+01,3.703821052568709738e-04,6.000000000000000000e+00
1.945140058710703457e+01,3.704208842768805005e-04,4.000000000000000000e+00
1.947219296012391254e+01,3.704597010863925114e-04,4.000000000000000000e+00
1.949298533314079052e+01,3.704985556735295718e-04,6.000000000000000000e+00
1.951377770615766849e+01,3.705374480264075248e-04,5.000000000000000000e+00
1.953457007917454646e+01,3.705763781331357625e-04,4.000000000000000000e+00
1.955536245219142444e+01,3.706153459818170093e-04,3.000000000000000000e+00
1.957615482520830241e+01,3.706543515605477011e-04,4.000000000000000000e+00
1.959694719822518394e+01,3.706933948574173891e-04,3.000000000000000000e+00
1.961773957124206191e+01,3.707324758605094446e-04,4.000000000000000000e+00
1.963853194425893989e+01,3.707715945579006796e-04,4.000000000000000000e+00
1.965932431727581786e+01,3.708107509376613463e-04,1.000000000000000000e+00
1.968011669029269584e+01,3.708499449878553005e-04,3.000000000000000000e+00
1.970090906330957381e+01,3.708891766965400553e-04,3.000000000000000000e+00
1.972170143632645178e+01,3.709284460517665101e-04,4.000000000000000000e+00
1.974249380934332976e+01,3.709677530415793302e-04,0.000000000000000000e+00
1.976328618236020773e+01,3.710070976540167840e-04,1.000000000000000000e+00
1.978407855537708571e+01,3.710464798771105806e-04,4.000000000000000000e+00
1.980487092839396723e+01,3.710858996988863033e-04,0.000000000000000000e+00
1.982566330141084521e+01,3.711253571073630845e-04,6.000000000000000000e+00
1.984645567442772318e+01,3.711648520905537138e-04,2.000000000000000000e+00
1.986724804744460116e+01,3.712043846364646927e-04,2.000000000000000000e+00
1.988804042046147913e+01,3.712439547330962882e-04,5.000000000000000000e+00
1.990883279347835710e+01,3.712835623684423167e-04,5.000000000000000000e+00
1.992962516649523508e+01,3.713232075304905770e-04,2.000000000000000000e+00
1.995041753951211305e+01,3.713628902072223627e-04,1.000000000000000000e+00
1.997120991252899103e+01,3.714026103866129502e-04,5.000000000000000000e+00
1.999200228554587255e+01,3.714423680566312732e-04,3.000000000000000000e+00
2.001279465856275053e+01,3.714821632052400313e-04,6.000000000000000000e+00
2.003358703157962850e+01,3.715219958203959069e-04,6.000000000000000000e+00
2.005437940459650648e+01,3.715618658900491852e-04,6.000000000000000000e+00
2.007517177761338445e+01,3.716017734021441889e-04,2.000000000000000000e+00
2.009596415063026242e+01,3.716417183446189517e-04,1.000000000000000000e+00
2.011675652364714040e+01,3.716817007054055446e-04,9.000000000000000000e+00
2.013754889666401837e+01,3.717217204724297501e-04,4.000000000000000000e+00
2.015834126968089635e+01,3.717617776336113876e-04,4.000000000000000000e+00
2.017913364269777432e+01,3.718018721768641508e-04,5.000000000000000000e+00
2.019992601571465585e+01,3.718420040900956617e-04,2.000000000000000000e+00
2.022071838873153382e+01,3.718821733612075252e-04,4.000000000000000000e+00
2.024151076174841180e+01,3.719223799780952203e-04,3.000000000000000000e+00
2.026230313476528977e+01,3.719626239286483171e-04,7.000000000000000000e+00
2.028309550778216774e+01,3.720029052007503686e-04,0.000000000000000000e+00
2.030388788079904572e+01,3.720432237822789102e-04,3.000000000000000000e+00
2.032468025381592369e+01,3.720835796611054601e-04,3.000000000000000000e+00
2.034547262683280167e+01,3.721239728250956818e-04,1.000000000000000000e+00
2.036626499984967964e+01,3.721644032621092757e-04,7.000000000000000000e+00
2.038705737286656117e+01,3.722048709599998706e-04,1.000000000000000000e+00
2.040784974588343914e+01,3.722453759066154575e-04,2.000000000000000000e+00
2.042864211890031712e+01,3.722859180897979017e-04,1.000000000000000000e+00
2.044943449191719509e+01,3.723264974973832680e-04,6.000000000000000000e+00
2.047022686493407306e+01,3.723671141172017664e-04,2.000000000000000000e+00
2.049101923795095104e+01,3.724077679370777524e-04,3.000000000000000000e+00
2.051181161096782901e+01,3.724484589448297809e-04,0.000000000000000000e+00
2.053260398398470699e+01,3.724891871282704978e-04,6.000000000000000000e+00
2.055339635700158496e+01,3.725299524752068029e-04,4.000000000000000000e+00
2.057418873001846293e+01,3.725707549734398496e-04,4.000000000000000000e+00
2.059498110303534446e+01,3.726115946107649369e-04,2.000000000000000000e+00
2.061577347605222243e+01,3.726524713749717254e-04,4.000000000000000000e+00
2.063656584906910041e+01,3.726933852538440216e-04,4.000000000000000000e+00
2.065735822208597838e+01,3.727343362351598311e-04,0.000000000000000000e+00
2.067815059510285636e+01,3.727753243066917388e-04,2.000000000000000000e+00
2.069894296811973433e+01,3.728163494562063661e-04,0.000000000000000000e+00
2.071973534113661231e+01,3.728574116714648053e-04,1.000000000000000000e+00
2.074052771415349028e+01,3.728985109402223482e-04,6.000000000000000000e+00
2.076132008717036825e+01,3.729396472502287570e-04,1.000000000000000000e+00
2.078211246018724978e+01,3.729808205892280477e-04,8.000000000000000000e+00
2.080290483320412775e+01,3.730220309449588153e-04,3.000000000000000000e+00
2.082369720622100573e+01,3.730632783051538543e-04,1.000000000000000000e+00
2.084448957923788370e+01,3.731045626575404841e-04,5.000000000000000000e+00
2.086528195225476168e+01,3.731458839898402777e-04,3.000000000000000000e+00
2.088607432527163965e+01,3.731872422897695497e-04,1.000000000000000000e+00
2.090686669828851763e+01,3.732286375450387600e-04,4.000000000000000000e+00
2.092765907130539560e+01,3.732700697433531103e-04,3.000000000000000000e+00
2.094845144432227357e+01,3.733115388724121101e-04,5.000000000000000000e+00
2.096924381733915155e+01,3.733530449199097393e-04,6.000000000000000000e+00
2.099003619035603307e+01,3.733945878735347198e-04,3.000000000000000000e+00
2.101082856337291105e+01,3.734361677209701354e-04,0.000000000000000000e+00
2.103162093638978902e+01,3.734777844498935948e-04,5.000000000000000000e+00
2.105241330940666700e+01,3.735194380479773938e-04,4.000000000000000000e+00
2.107320568242354497e+01,3.735611285028882993e-04,1.000000000000000000e+00
2.109399805544042295e+01,3.736028558022877651e-04,4.000000000000000000e+00
2.111479042845730092e+01,3.736446199338317700e-04,6.000000000000000000e+00
2.113558280147417889e+01,3.736864208851709804e-04,3.000000000000000000e+00
2.115637517449105687e+01,3.737282586439506413e-04,5.000000000000000000e+00
2.117716754750793839e+01,3.737701331978107396e-04,5.000000000000000000e+00
2.119795992052481637e+01,3.738120445343858411e-04,1.000000000000000000e+00
2.121875229354169434e+01,3.738539926413053075e-04,5.000000000000000000e+00
2.123954466655857232e+01,3.738959775061930250e-04,5.000000000000000000e+00
2.126033703957545029e+01,3.739379991166677845e-04,3.000000000000000000e+00
2.128112941259232826e+01,3.739800574603430097e-04,7.000000000000000000e+00
2.130192178560920624e+01,3.740221525248268119e-04,3.000000000000000000e+00
2.132271415862608421e+01,3.740642842977222608e-04,5.000000000000000000e+00
2.134350653164296219e+01,3.741064527666270053e-04,3.000000000000000000e+00
2.136429890465984016e+01,3.741486579191335982e-04,1.000000000000000000e+00
2.138509127767672169e+01,3.741908997428293341e-04,0.000000000000000000e+00
2.140588365069359966e+01,3.742331782252963576e-04,3.000000000000000000e+00
2.142667602371047764e+01,3.742754933541116635e-04,2.000000000000000000e+00
2.144746839672735561e+01,3.743178451168470964e-04,5.000000000000000000e+00
2.146826076974423358e+01,3.743602335010693511e-04,4.000000000000000000e+00
2.148905314276111156e+01,3.744026584943399181e-04,4.000000000000000000e+00
2.150984551577798953e+01,3.744451200842154092e-04,2.000000000000000000e+00
2.153063788879486751e+01,3.744876182582472317e-04,2.000000000000000000e+00
2.155143026181174548e+01,3.745301530039815349e-04,3.000000000000000000e+00
2.157222263482862701e+01,3.745727243089597516e-04,3.000000000000000000e+00
2.159301500784550498e+01,3.746153321607179477e-04,4.000000000000000000e+00
2.161380738086238296e+01,3.746579765467874189e-04,2.000000000000000000e+00
2.163459975387926093e+01,3.747006574546943108e-04,2.000000000000000000e+00
2.165539212689613890e+01,3.747433748719598357e-04,2.000000000000000000e+00
2.167618449991301688e+01,3.747861287861001104e-04,4.000000000000000000e+00
2.169697687292989485e+01,3.748289191846264270e-04,2.000000000000000000e+00
2.171776924594677283e+01,3.748717460550449816e-04,4.000000000000000000e+00
2.173856161896365080e+01,3.749146093848572544e-04,0.000000000000000000e+00
2.175935399198052878e+01,3.749575091615595752e-04,3.000000000000000000e+00
2.178014636499741030e+01,3.750004453726434495e-04,3.000000000000000000e+00
2.180093873801428828e+01,3.750434180055955036e-04,5.000000000000000000e+00
2.182173111103116625e+01,3.750864270478974851e-04,2.000000000000000000e+00
2.184252348404804422e+01,3.751294724870262083e-04,5.000000000000000000e+00
2.186331585706492220e+01,3.751725543104537171e-04,1.000000000000000000e+00
2.188410823008180017e+01,3.752156725056473392e-04,3.000000000000000000e+00
2.190490060309867815e+01,3.752588270600692522e-04,0.000000000000000000e+00
2.192569297611555612e+01,3.753020179611771343e-04,5.000000000000000000e+00
2.194648534913243410e+01,3.753452451964237307e-04,3.000000000000000000e+00
2.196727772214931562e+01,3.753885087532570701e-04,1.000000000000000000e+00
2.198807009516619360e+01,3.754318086191204109e-04,2.000000000000000000e+00
2.200886246818307157e+01,3.754751447814522951e-04,6.000000000000000000e+00
2.202965484119994954e+01,3.755185172276863858e-04,3.000000000000000000e+00
2.205044721421682752e+01,3.755619259452519011e-04,5.000000000000000000e+00
2.207123958723370549e+01,3.756053709215730172e-04,4.000000000000000000e+00
2.209203196025058347e+01,3.756488521440695737e-04,1.000000000000000000e+00
2.211282433326746144e+01,3.756923696001565854e-04,7.000000000000000000e+00
2.213361670628433941e+01,3.757359232772442968e-04,4.000000000000000000e+00
2.215440907930121739e+01,3.757795131627384528e-04,2.000000000000000000e+00
2.217520145231809892e+01,3.758231392440401905e-04,4.000000000000000000e+00
2.219599382533497689e+01,3.758668015085460390e-04,3.000000000000000000e+00
2.221678619835185486e+01,3.759104999436477571e-04,2.000000000000000000e+00
2.223757857136873284e+01,3.759542345367327125e-04,2.000000000000000000e+00
2.225837094438561081e+01,3.759980052751837193e-04,3.000000000000000000e+00
2.227916331740248879e+01,3.760418121463788210e-04,4.000000000000000000e+00
2.229995569041936676e+01,3.760856551376918328e-04,9.000000000000000000e+00
2.232074806343624473e+01,3.761295342364917452e-04,2.000000000000000000e+00
2.234154043645312271e+01,3.761734494301433203e-04,0.000000000000000000e+00
2.236233280947000424e+01,3.762174007060065497e-04,3.000000000000000000e+00
2.238312518248688221e+01,3.762613880514371965e-04,2.000000000000000000e+00
2.240391755550376018e+01,3.763054114537864162e-04,5.000000000000000000e+00
2.242470992852063816e+01,3.763494709004009731e-04,3.000000000000000000e+00
2.244550230153751613e+01,3.763935663786231864e-04,4.000000000000000000e+00
2.246629467455439411e+01,3.764376978757908755e-04,4.000000000000000000e+00
2.248708704757127208e+01,3.764818653792376319e-04,1.000000000000000000e+00
2.250787942058815005e+01,3.765260688762925474e-04,3.000000000000000000e+00
2.252867179360502803e+01,3.765703083542803228e-04,1.000000000000000000e+00
2.254946416662190600e+01,3.766145838005213221e-04,5.000000000000000000e+00
2.257025653963878753e+01,3.766588952023316268e-04,3.000000000000000000e+00
2.259104891265566550e+01,3.767032425470228187e-04,1.000000000000000000e+00
2.261184128567254348e+01,3.767476258219024142e-04,4.000000000000000000e+00
2.263263365868942145e+01,3.767920450142734300e-04,2.000000000000000000e+00
2.265342603170629943e+01,3.768365001114346003e-04,4.000000000000000000e+00
2.267421840472317740e+01,3.768809911006805935e-04,5.000000000000000000e+00
2.269501077774005537e+01,3.769255179693015785e-04,2.000000000000000000e+00
2.271580315075693335e+01,3.769700807045836045e-04,3.000000000000000000e+00
2.273659552377381132e+01,3.770146792938083836e-04,2.000000000000000000e+00
2.275738789679069285e+01,3.770593137242536164e-04,0.000000000000000000e+00
2.277818026980757082e+01,3.771039839831926668e-04,6.000000000000000000e+00
2.279897264282444880e+01,3.771486900578947246e-04,6.000000000000000000e+00
2.281976501584132677e+01,3.771934319356247509e-04,1.000000000000000000e+00
2.284055738885820475e+01,3.772382096036437497e-04,2.000000000000000000e+00
2.286134976187508272e+01,3.772830230492083339e-04,4.000000000000000000e+00
2.288214213489196069e+01,3.773278722595712134e-04,0.000000000000000000e+00
2.290293450790883867e+01,3.773727572219808153e-04,5.000000000000000000e+00
2.292372688092571664e+01,3.774176779236815553e-04,1.000000000000000000e+00
2.294451925394259462e+01,3.774626343519137833e-04,3.000000000000000000e+00
2.296531162695947614e+01,3.775076264939137833e-04,4.000000000000000000e+00
2.298610399997635412e+01,3.775526543369136113e-04,7.000000000000000000e+00
2.300689637299323209e+01,3.775977178681415823e-04,4.000000000000000000e+00
2.302768874601011007e+01,3.776428170748218375e-04,4.000000000000000000e+00
2.304848111902698804e+01,3.776879519441743980e-04,1.000000000000000000e+00
2.306927349204386601e+01,3.777331224634154360e-04,7.000000000000000000e+00
2.309006586506074399e+01,3.777783286197571120e-04,1.000000000000000000e+00
2.311085823807762196e+01,3.778235704004075752e-04,4.000000000000000000e+00
2.313165061109449994e+01,3.778688477925711800e-04,4.000000000000000000e+00
2.315244298411138146e+01,3.779141607834481066e-04,6.000000000000000000e+00
2.317323535712825944e+01,3.779595093602347404e-04,1.000000000000000000e+00
2.319402773014513741e+01,3.780048935101235639e-04,6.000000000000000000e+00
2.321482010316201539e+01,3.780503132203031562e-04,6.000000000000000000e+00
2.323561247617889336e+01,3.780957684779582477e-04,4.000000000000000000e+00
2.325640484919577133e+01,3.781412592702695571e-04,4.000000000000000000e+00
2.327719722221264931e+01,3.781867855844141171e-04,3.000000000000000000e+00
2.329798959522952728e+01,3.782323474075651110e-04,2.000000000000000000e+00
2.331878196824640526e+01,3.782779447268917652e-04,2.000000000000000000e+00
2.333957434126328323e+01,3.783235775295596738e-04,3.000000000000000000e+00
2.336036671428016476e+01,3.783692458027304736e-04,2.000000000000000000e+00
2.338115908729704273e+01,3.784149495335621151e-04,1.000000000000000000e+00
2.340195146031392071e+01,3.784606887092088084e-04,2.000000000000000000e+00
2.342274383333079868e+01,3.785064633168209146e-04,5.000000000000000000e+00
2.344353620634767665e+01,3.785522733435452169e-04,6.000000000000000000e+00
2.346432857936455463e+01,3.785981187765245413e-04,6.000000000000000000e+00
2.348512095238143260e+01,3.786439996028982441e-04,1.000000000000000000e+00
2.350591332539831058e+01,3.786899158098017788e-04,4.000000000000000000e+00
2.352670569841518855e+01,3.787358673843671292e-04,1.000000000000000000e+00
2.354749807143207008e+01,3.787818543137224845e-04,4.000000000000000000e+00
2.356829044444894805e+01,3.788278765849923476e-04,0.000000000000000000e+00
2.358908281746582603e+01,3.788739341852976976e-04,5.000000000000000000e+00
2.360987519048270400e+01,3.789200271017558277e-04,4.000000000000000000e+00
2.363066756349958197e+01,3.789661553214804528e-04,4.000000000000000000e+00
2.365145993651645995e+01,3.790123188315816017e-04,1.000000000000000000e+00
2.367225230953333792e+01,3.790585176191658338e-04,0.000000000000000000e+00
2.369304468255021590e+01,3.791047516713361848e-04,5.000000000000000000e+00
2.371383705556709387e+01,3.791510209751919498e-04,2.000000000000000000e+00
2.373462942858397184e+01,3.791973255178290089e-04,8.000000000000000000e+00
2.375542180160085337e+01,3.792436652863397724e-04,2.000000000000000000e+00
2.377621417461773135e+01,3.792900402678130189e-04,3.000000000000000000e+00
2.379700654763460932e+01,3.793364504493341115e-04,3.000000000000000000e+00
2.381779892065148729e+01,3.793828958179849440e-04,2.000000000000000000e+00
2.383859129366836527e+01,3.794293763608437781e-04,3.000000000000000000e+00
2.385938366668524324e+01,3.794758920649856770e-04,4.000000000000000000e+00
2.388017603970212122e+01,3.795224429174821261e-04,3.000000000000000000e+00
2.390096841271899919e+01,3.795690289054011956e-04,4.000000000000000000e+00
2.392176078573587716e+01,3.796156500158074862e-04,3.000000000000000000e+00
2.394255315875275869e+01,3.796623062357623460e-04,0.000000000000000000e+00
2.396334553176963666e+01,3.797089975523235995e-04,1.000000000000000000e+00
2.398413790478651464e+01,3.797557239525458728e-04,3.000000000000000000e+00
2.400493027780339261e+01,3.798024854234802140e-04,2.000000000000000000e+00
2.402572265082027059e+01,3.798492819521744729e-04,1.000000000000000000e+00
2.404651502383714856e+01,3.798961135256732468e-04,4.000000000000000000e+00
2.406730739685402654e+01,3.799429801310175549e-04,2.000000000000000000e+00
2.408809976987090451e+01,3.799898817552454350e-04,2.000000000000000000e+00
2.410889214288778248e+01,3.800368183853914555e-04,3.000000000000000000e+00
2.412968451590466401e+01,3.800837900084868778e-04,5.000000000000000000e+00
2.415047688892154198e+01,3.801307966115598735e-04,3.000000000000000000e+00
2.417126926193841996e+01,3.801778381816351988e-04,2.000000000000000000e+00
2.419206163495529793e+01,3.802249147057345201e-04,3.000000000000000000e+00
2.421285400797217591e+01,3.802720261708761968e-04,5.000000000000000000e+00
2.423364638098905388e+01,3.803191725640754986e-04,3.000000000000000000e+00
2.425443875400593186e+01,3.803663538723442796e-04,2.000000000000000000e+00
2.427523112702280983e+01,3.804135700826915753e-04,1.000000000000000000e+01
2.429602350003968780e+01,3.804608211821228431e-04,1.000000000000000000e+00
2.431681587305656578e+01,3.805081071576407758e-04,1.000000000000000000e+00
2.433760824607344730e+01,3.805554279962446509e-04,3.000000000000000000e+00
